label,x,y
2,133,1
2,134,1
2,135,1
2,136,1
2,137,1
2,138,1
2,139,1
2,140,1
2,141,1
2,142,1
2,143,1
2,144,1
2,145,1
2,146,1
2,147,1
2,148,1
2,149,1
2,150,1
2,151,1
2,152,1
2,153,1
2,156,1
2,157,1
2,158,1
2,160,1
2,161,1
2,163,1
2,164,1
2,165,1
2,166,1
2,169,1
2,170,1
2,172,1
2,175,1
2,177,1
2,4,2
2,13,2
2,15,2
2,16,2
2,21,2
2,22,2
2,25,2
2,26,2
2,28,2
2,29,2
2,30,2
2,31,2
2,32,2
2,33,2
2,34,2
2,35,2
2,36,2
2,37,2
2,38,2
2,39,2
2,40,2
2,41,2
2,42,2
2,43,2
2,44,2
2,45,2
2,46,2
2,48,2
2,49,2
2,52,2
2,53,2
2,54,2
2,55,2
2,58,2
2,59,2
2,60,2
2,61,2
2,62,2
2,65,2
2,67,2
2,68,2
2,69,2
2,70,2
2,71,2
2,72,2
2,73,2
2,74,2
2,75,2
2,76,2
2,77,2
2,78,2
2,80,2
2,81,2
2,82,2
2,83,2
2,84,2
2,85,2
2,86,2
2,87,2
2,89,2
2,90,2
2,91,2
2,92,2
2,95,2
2,96,2
2,98,2
2,99,2
2,100,2
2,101,2
2,102,2
2,105,2
2,107,2
2,110,2
2,111,2
2,112,2
2,113,2
2,114,2
2,115,2
2,116,2
2,117,2
2,118,2
2,119,2
2,120,2
2,121,2
2,122,2
2,123,2
2,124,2
2,126,2
2,127,2
2,128,2
2,129,2
2,130,2
2,131,2
2,132,2
2,133,2
2,134,2
2,135,2
2,136,2
2,137,2
2,138,2
2,139,2
2,140,2
2,142,2
2,143,2
2,144,2
2,145,2
2,146,2
2,147,2
2,148,2
2,149,2
2,150,2
2,152,2
2,154,2
2,155,2
2,156,2
2,157,2
2,159,2
2,160,2
2,161,2
2,162,2
2,166,2
2,167,2
2,169,2
2,170,2
2,172,2
2,173,2
2,174,2
2,178,2
2,179,2
2,181,2
2,0,3
2,8,3
2,12,3
2,17,3
2,18,3
2,22,3
2,23,3
2,24,3
2,26,3
2,28,3
2,29,3
2,30,3
2,31,3
2,32,3
2,33,3
2,34,3
2,35,3
2,36,3
2,37,3
2,38,3
2,39,3
2,40,3
2,41,3
2,42,3
2,43,3
2,44,3
2,45,3
2,47,3
2,48,3
2,49,3
2,50,3
2,51,3
2,52,3
2,53,3
2,54,3
2,55,3
2,56,3
2,57,3
2,58,3
2,59,3
2,60,3
2,61,3
2,62,3
2,63,3
2,64,3
2,65,3
2,66,3
2,67,3
2,68,3
2,69,3
2,70,3
2,71,3
2,72,3
2,73,3
2,74,3
2,75,3
2,76,3
2,77,3
2,78,3
2,79,3
2,81,3
2,82,3
2,83,3
2,84,3
2,85,3
2,86,3
2,87,3
2,88,3
2,89,3
2,90,3
2,91,3
2,92,3
2,93,3
2,94,3
2,95,3
2,96,3
2,97,3
2,98,3
2,99,3
2,100,3
2,101,3
2,102,3
2,103,3
2,104,3
2,105,3
2,106,3
2,107,3
2,108,3
2,109,3
2,110,3
2,111,3
2,112,3
2,113,3
2,114,3
2,115,3
2,116,3
2,117,3
2,118,3
2,119,3
2,120,3
2,121,3
2,122,3
2,123,3
2,125,3
2,126,3
2,127,3
2,128,3
2,129,3
2,130,3
2,131,3
2,132,3
2,133,3
2,134,3
2,135,3
2,136,3
2,137,3
2,138,3
2,139,3
2,140,3
2,141,3
2,142,3
2,143,3
2,144,3
2,145,3
2,146,3
2,147,3
2,148,3
2,149,3
2,150,3
2,151,3
2,152,3
2,153,3
2,154,3
2,155,3
2,156,3
2,157,3
2,158,3
2,159,3
2,160,3
2,161,3
2,162,3
2,165,3
2,166,3
2,167,3
2,169,3
2,170,3
2,171,3
2,172,3
2,173,3
2,175,3
2,179,3
2,180,3
2,181,3
2,7,4
2,11,4
2,14,4
2,15,4
2,16,4
2,17,4
2,18,4
2,19,4
2,22,4
2,23,4
2,24,4
2,25,4
2,27,4
2,28,4
2,30,4
2,31,4
2,32,4
2,33,4
2,34,4
2,35,4
2,36,4
2,37,4
2,38,4
2,39,4
2,40,4
2,41,4
2,42,4
2,43,4
2,44,4
2,45,4
2,46,4
2,47,4
2,49,4
2,50,4
2,51,4
2,52,4
2,53,4
2,54,4
2,55,4
2,56,4
2,57,4
2,58,4
2,59,4
2,60,4
2,61,4
2,62,4
2,63,4
2,64,4
2,65,4
2,66,4
2,67,4
2,68,4
2,69,4
2,70,4
2,71,4
2,72,4
2,73,4
2,74,4
2,75,4
2,76,4
2,77,4
2,78,4
2,79,4
2,80,4
2,81,4
2,82,4
2,84,4
2,85,4
2,86,4
2,87,4
2,88,4
2,89,4
2,90,4
2,91,4
2,92,4
2,93,4
2,94,4
2,95,4
2,96,4
2,97,4
2,98,4
2,99,4
2,100,4
2,102,4
2,103,4
2,105,4
2,106,4
2,107,4
2,108,4
2,109,4
2,110,4
2,111,4
2,112,4
2,113,4
2,114,4
2,115,4
2,116,4
2,117,4
2,118,4
2,119,4
2,120,4
2,121,4
2,122,4
2,123,4
2,124,4
2,125,4
2,126,4
2,128,4
2,129,4
2,130,4
2,131,4
2,132,4
2,133,4
2,134,4
2,136,4
2,137,4
2,138,4
2,139,4
2,140,4
2,141,4
2,142,4
2,143,4
2,144,4
2,145,4
2,146,4
2,147,4
2,148,4
2,149,4
2,152,4
2,153,4
2,154,4
2,155,4
2,156,4
2,157,4
2,158,4
2,160,4
2,161,4
2,162,4
2,163,4
2,164,4
2,165,4
2,166,4
2,167,4
2,168,4
2,169,4
2,170,4
2,171,4
2,172,4
2,174,4
2,178,4
2,4,5
2,5,5
2,9,5
2,10,5
2,12,5
2,15,5
2,16,5
2,18,5
2,19,5
2,20,5
2,21,5
2,22,5
2,24,5
2,25,5
2,27,5
2,28,5
2,29,5
2,30,5
2,31,5
2,32,5
2,33,5
2,34,5
2,35,5
2,36,5
2,37,5
2,38,5
2,39,5
2,40,5
2,41,5
2,42,5
2,43,5
2,44,5
2,45,5
2,46,5
2,47,5
2,48,5
2,49,5
2,50,5
2,51,5
2,52,5
2,53,5
2,54,5
2,55,5
2,56,5
2,57,5
2,58,5
2,59,5
2,60,5
2,61,5
2,62,5
2,63,5
2,64,5
2,65,5
2,66,5
2,67,5
2,68,5
2,69,5
2,70,5
2,71,5
2,72,5
2,73,5
2,74,5
2,75,5
2,76,5
2,77,5
2,78,5
2,79,5
2,81,5
2,82,5
2,83,5
2,84,5
2,85,5
2,86,5
2,87,5
2,88,5
2,89,5
2,90,5
2,91,5
2,92,5
2,93,5
2,94,5
2,95,5
2,96,5
2,97,5
2,98,5
2,99,5
2,100,5
2,101,5
2,102,5
2,103,5
2,104,5
2,105,5
2,106,5
2,107,5
2,108,5
2,109,5
2,110,5
2,111,5
2,112,5
2,113,5
2,114,5
2,115,5
2,116,5
2,117,5
2,118,5
2,119,5
2,120,5
2,121,5
2,123,5
2,124,5
2,125,5
2,127,5
2,128,5
2,129,5
2,131,5
2,132,5
2,133,5
2,134,5
2,135,5
2,136,5
2,137,5
2,138,5
2,139,5
2,140,5
2,141,5
2,142,5
2,143,5
2,144,5
2,145,5
2,146,5
2,147,5
2,148,5
2,149,5
2,150,5
2,151,5
2,152,5
2,153,5
2,154,5
2,155,5
2,156,5
2,157,5
2,158,5
2,159,5
2,160,5
2,161,5
2,162,5
2,166,5
2,167,5
2,168,5
2,170,5
2,173,5
2,174,5
2,175,5
2,176,5
2,178,5
2,179,5
2,183,5
2,5,6
2,7,6
2,11,6
2,14,6
2,15,6
2,16,6
2,17,6
2,18,6
2,20,6
2,22,6
2,23,6
2,24,6
2,26,6
2,27,6
2,28,6
2,29,6
2,30,6
2,31,6
2,32,6
2,33,6
2,34,6
2,35,6
2,36,6
2,37,6
2,38,6
2,39,6
2,40,6
2,41,6
2,42,6
2,43,6
2,44,6
2,45,6
2,46,6
2,47,6
2,48,6
2,49,6
2,50,6
2,51,6
2,52,6
2,53,6
2,54,6
2,55,6
2,56,6
2,57,6
2,58,6
2,59,6
2,60,6
2,61,6
2,62,6
2,63,6
2,64,6
2,65,6
2,66,6
2,67,6
2,68,6
2,69,6
2,70,6
2,71,6
2,72,6
2,73,6
2,74,6
2,75,6
2,76,6
2,77,6
2,78,6
2,79,6
2,80,6
2,81,6
2,82,6
2,83,6
2,84,6
2,85,6
2,86,6
2,87,6
2,88,6
2,89,6
2,90,6
2,91,6
2,92,6
2,93,6
2,94,6
2,95,6
2,96,6
2,97,6
2,98,6
2,99,6
2,100,6
2,101,6
2,102,6
2,103,6
2,104,6
2,105,6
2,106,6
2,107,6
2,108,6
2,109,6
2,110,6
2,111,6
2,112,6
2,113,6
2,114,6
2,115,6
2,116,6
2,117,6
2,118,6
2,119,6
2,120,6
2,121,6
2,122,6
2,123,6
2,124,6
2,125,6
2,126,6
2,127,6
2,128,6
2,129,6
2,130,6
2,131,6
2,132,6
2,133,6
2,134,6
2,135,6
2,136,6
2,137,6
2,138,6
2,139,6
2,140,6
2,141,6
2,142,6
2,143,6
2,144,6
2,145,6
2,146,6
2,147,6
2,148,6
2,149,6
2,150,6
2,151,6
2,152,6
2,153,6
2,154,6
2,155,6
2,156,6
2,157,6
2,158,6
2,159,6
2,160,6
2,161,6
2,162,6
2,163,6
2,164,6
2,165,6
2,166,6
2,167,6
2,168,6
2,169,6
2,170,6
2,171,6
2,172,6
2,173,6
2,174,6
2,175,6
2,176,6
2,177,6
2,180,6
2,181,6
2,182,6
2,183,6
2,5,7
2,8,7
2,10,7
2,11,7
2,14,7
2,15,7
2,17,7
2,18,7
2,19,7
2,20,7
2,21,7
2,22,7
2,23,7
2,24,7
2,25,7
2,26,7
2,28,7
2,29,7
2,30,7
2,31,7
2,32,7
2,33,7
2,34,7
2,36,7
2,37,7
2,38,7
2,39,7
2,40,7
2,41,7
2,42,7
2,43,7
2,44,7
2,45,7
2,46,7
2,47,7
2,48,7
2,49,7
2,50,7
2,51,7
2,52,7
2,53,7
2,54,7
2,55,7
2,56,7
2,57,7
2,58,7
2,59,7
2,60,7
2,61,7
2,62,7
2,63,7
2,64,7
2,65,7
2,66,7
2,67,7
2,68,7
2,69,7
2,70,7
2,71,7
2,72,7
2,73,7
2,74,7
2,75,7
2,76,7
2,77,7
2,78,7
2,79,7
2,80,7
2,81,7
2,82,7
2,83,7
2,84,7
2,85,7
2,86,7
2,87,7
2,88,7
2,89,7
2,90,7
2,91,7
2,92,7
2,93,7
2,94,7
2,95,7
2,97,7
2,98,7
2,99,7
2,100,7
2,102,7
2,103,7
2,104,7
2,106,7
2,107,7
2,108,7
2,109,7
2,110,7
2,111,7
2,112,7
2,113,7
2,114,7
2,115,7
2,116,7
2,117,7
2,118,7
2,119,7
2,120,7
2,121,7
2,122,7
2,123,7
2,124,7
2,125,7
2,126,7
2,127,7
2,128,7
2,129,7
2,130,7
2,131,7
2,132,7
2,133,7
2,134,7
2,135,7
2,136,7
2,137,7
2,138,7
2,140,7
2,141,7
2,142,7
2,143,7
2,144,7
2,145,7
2,146,7
2,147,7
2,148,7
2,149,7
2,150,7
2,151,7
2,152,7
2,153,7
2,154,7
2,155,7
2,156,7
2,157,7
2,158,7
2,160,7
2,161,7
2,162,7
2,163,7
2,164,7
2,165,7
2,166,7
2,167,7
2,168,7
2,169,7
2,171,7
2,172,7
2,173,7
2,174,7
2,176,7
2,177,7
2,178,7
2,179,7
2,180,7
2,181,7
2,182,7
2,183,7
2,184,7
2,2,8
2,3,8
2,6,8
2,9,8
2,12,8
2,13,8
2,15,8
2,16,8
2,20,8
2,21,8
2,22,8
2,23,8
2,24,8
2,25,8
2,26,8
2,27,8
2,28,8
2,29,8
2,30,8
2,31,8
2,32,8
2,33,8
2,34,8
2,35,8
2,36,8
2,37,8
2,38,8
2,39,8
2,40,8
2,41,8
2,42,8
2,43,8
2,44,8
2,45,8
2,46,8
2,47,8
2,48,8
2,49,8
2,50,8
2,51,8
2,52,8
2,53,8
2,54,8
2,55,8
2,56,8
2,57,8
2,58,8
2,59,8
2,60,8
2,61,8
2,62,8
2,63,8
2,64,8
2,65,8
2,66,8
2,67,8
2,68,8
2,69,8
2,70,8
2,71,8
2,72,8
2,73,8
2,74,8
2,75,8
2,76,8
2,77,8
2,78,8
2,79,8
2,80,8
2,81,8
2,82,8
2,83,8
2,84,8
2,85,8
2,86,8
2,87,8
2,88,8
2,89,8
2,90,8
2,91,8
2,92,8
2,93,8
2,94,8
2,95,8
2,96,8
2,97,8
2,98,8
2,99,8
2,100,8
2,101,8
2,102,8
2,103,8
2,104,8
2,105,8
2,106,8
2,107,8
2,108,8
2,109,8
2,110,8
2,111,8
2,112,8
2,113,8
2,114,8
2,115,8
2,116,8
2,117,8
2,118,8
2,119,8
2,120,8
2,121,8
2,122,8
2,124,8
2,125,8
2,126,8
2,127,8
2,128,8
2,129,8
2,130,8
2,131,8
2,132,8
2,134,8
2,135,8
2,136,8
2,137,8
2,138,8
2,139,8
2,140,8
2,141,8
2,142,8
2,143,8
2,144,8
2,145,8
2,146,8
2,147,8
2,148,8
2,149,8
2,150,8
2,151,8
2,153,8
2,154,8
2,155,8
2,156,8
2,157,8
2,158,8
2,159,8
2,160,8
2,161,8
2,162,8
2,163,8
2,164,8
2,165,8
2,166,8
2,167,8
2,168,8
2,169,8
2,170,8
2,172,8
2,173,8
2,177,8
2,178,8
2,179,8
2,181,8
2,4,9
2,12,9
2,14,9
2,18,9
2,19,9
2,20,9
2,21,9
2,22,9
2,23,9
2,24,9
2,25,9
2,26,9
2,27,9
2,28,9
2,29,9
2,30,9
2,31,9
2,32,9
2,33,9
2,34,9
2,35,9
2,36,9
2,37,9
2,38,9
2,39,9
2,40,9
2,41,9
2,42,9
2,43,9
2,44,9
2,45,9
2,46,9
2,47,9
2,48,9
2,49,9
2,50,9
2,51,9
2,52,9
2,53,9
2,54,9
2,55,9
2,56,9
2,57,9
2,58,9
2,59,9
2,60,9
2,61,9
2,62,9
2,63,9
2,64,9
2,65,9
2,66,9
2,67,9
2,68,9
2,69,9
2,70,9
2,71,9
2,72,9
2,73,9
2,74,9
2,75,9
2,76,9
2,77,9
2,78,9
2,79,9
2,80,9
2,81,9
2,82,9
2,83,9
2,84,9
2,85,9
2,86,9
2,87,9
2,88,9
2,89,9
2,90,9
2,91,9
2,92,9
2,93,9
2,94,9
2,95,9
2,96,9
2,97,9
2,98,9
2,99,9
2,100,9
2,101,9
2,102,9
2,103,9
2,104,9
2,105,9
2,106,9
2,107,9
2,108,9
2,109,9
2,110,9
2,111,9
2,113,9
2,114,9
2,115,9
2,116,9
2,117,9
2,118,9
2,119,9
2,120,9
2,121,9
2,122,9
2,123,9
2,124,9
2,125,9
2,126,9
2,127,9
2,128,9
2,129,9
2,130,9
2,131,9
2,132,9
2,134,9
2,135,9
2,136,9
2,137,9
2,138,9
2,139,9
2,140,9
2,141,9
2,142,9
2,143,9
2,144,9
2,145,9
2,146,9
2,148,9
2,149,9
2,150,9
2,151,9
2,152,9
2,153,9
2,154,9
2,155,9
2,156,9
2,157,9
2,158,9
2,159,9
2,160,9
2,161,9
2,162,9
2,163,9
2,164,9
2,165,9
2,166,9
2,167,9
2,168,9
2,169,9
2,170,9
2,171,9
2,172,9
2,173,9
2,174,9
2,175,9
2,176,9
2,177,9
2,178,9
2,179,9
2,2,10
2,3,10
2,13,10
2,14,10
2,15,10
2,16,10
2,20,10
2,21,10
2,22,10
2,24,10
2,26,10
2,27,10
2,28,10
2,29,10
2,30,10
2,31,10
2,32,10
2,33,10
2,34,10
2,35,10
2,36,10
2,37,10
2,38,10
2,39,10
2,40,10
2,41,10
2,42,10
2,43,10
2,44,10
2,45,10
2,46,10
2,47,10
2,48,10
2,49,10
2,50,10
2,51,10
2,52,10
2,53,10
2,54,10
2,55,10
2,56,10
2,57,10
2,58,10
2,59,10
2,60,10
2,61,10
2,62,10
2,63,10
2,64,10
2,65,10
2,66,10
2,67,10
2,68,10
2,69,10
2,70,10
2,71,10
2,72,10
2,73,10
2,74,10
2,75,10
2,76,10
2,77,10
2,78,10
2,79,10
2,80,10
2,81,10
2,82,10
2,83,10
2,84,10
2,85,10
2,86,10
2,87,10
2,88,10
2,89,10
2,90,10
2,91,10
2,92,10
2,93,10
2,94,10
2,95,10
2,96,10
2,97,10
2,98,10
2,99,10
2,100,10
2,101,10
2,102,10
2,103,10
2,104,10
2,105,10
2,106,10
2,107,10
2,108,10
2,109,10
2,110,10
2,111,10
2,112,10
2,113,10
2,114,10
2,115,10
2,116,10
2,117,10
2,118,10
2,119,10
2,120,10
2,121,10
2,122,10
2,123,10
2,124,10
2,125,10
2,126,10
2,127,10
2,128,10
2,129,10
2,130,10
2,131,10
2,132,10
2,133,10
2,134,10
2,135,10
2,136,10
2,137,10
2,138,10
2,139,10
2,140,10
2,141,10
2,142,10
2,143,10
2,144,10
2,145,10
2,146,10
2,147,10
2,148,10
2,149,10
2,150,10
2,151,10
2,152,10
2,153,10
2,154,10
2,155,10
2,156,10
2,157,10
2,158,10
2,159,10
2,160,10
2,161,10
2,162,10
2,163,10
2,164,10
2,166,10
2,167,10
2,168,10
2,169,10
2,170,10
2,171,10
2,172,10
2,173,10
2,174,10
2,176,10
2,177,10
2,179,10
2,182,10
2,184,10
2,2,11
2,3,11
2,5,11
2,6,11
2,7,11
2,8,11
2,11,11
2,12,11
2,15,11
2,16,11
2,17,11
2,18,11
2,20,11
2,21,11
2,22,11
2,23,11
2,24,11
2,25,11
2,26,11
2,27,11
2,28,11
2,29,11
2,30,11
2,31,11
2,32,11
2,33,11
2,34,11
2,35,11
2,36,11
2,37,11
2,38,11
2,39,11
2,40,11
2,41,11
2,42,11
2,43,11
2,44,11
2,45,11
2,46,11
2,47,11
2,48,11
2,49,11
2,50,11
2,51,11
2,52,11
2,53,11
2,54,11
2,55,11
2,56,11
2,57,11
2,58,11
2,59,11
2,60,11
2,61,11
2,62,11
2,63,11
2,64,11
2,65,11
2,66,11
2,67,11
2,68,11
2,69,11
2,70,11
2,71,11
2,72,11
2,73,11
2,74,11
2,75,11
2,76,11
2,77,11
2,78,11
2,79,11
2,80,11
2,81,11
2,82,11
2,83,11
2,84,11
2,85,11
2,86,11
2,87,11
2,88,11
2,89,11
2,90,11
2,91,11
2,92,11
2,93,11
2,94,11
2,95,11
2,96,11
2,97,11
2,98,11
2,99,11
2,100,11
2,101,11
2,102,11
2,103,11
2,104,11
2,105,11
2,106,11
2,107,11
2,108,11
2,109,11
2,110,11
2,111,11
2,113,11
2,114,11
2,115,11
2,116,11
2,117,11
2,118,11
2,119,11
2,120,11
2,121,11
2,122,11
2,123,11
2,124,11
2,125,11
2,126,11
2,127,11
2,128,11
2,129,11
2,130,11
2,131,11
2,132,11
2,133,11
2,134,11
2,135,11
2,136,11
2,137,11
2,138,11
2,139,11
2,140,11
2,141,11
2,142,11
2,143,11
2,144,11
2,145,11
2,146,11
2,147,11
2,148,11
2,149,11
2,150,11
2,151,11
2,152,11
2,153,11
2,154,11
2,155,11
2,156,11
2,157,11
2,158,11
2,159,11
2,160,11
2,161,11
2,162,11
2,163,11
2,164,11
2,165,11
2,166,11
2,167,11
2,168,11
2,169,11
2,170,11
2,171,11
2,172,11
2,174,11
2,175,11
2,176,11
2,177,11
2,179,11
2,180,11
2,181,11
2,182,11
2,185,11
2,1,12
2,2,12
2,4,12
2,6,12
2,8,12
2,11,12
2,14,12
2,15,12
2,16,12
2,17,12
2,18,12
2,19,12
2,20,12
2,21,12
2,22,12
2,23,12
2,24,12
2,25,12
2,26,12
2,27,12
2,28,12
2,29,12
2,30,12
2,31,12
2,32,12
2,33,12
2,34,12
2,35,12
2,36,12
2,37,12
2,38,12
2,39,12
2,40,12
2,41,12
2,42,12
2,43,12
2,44,12
2,45,12
2,46,12
2,47,12
2,48,12
2,49,12
2,50,12
2,51,12
2,52,12
2,53,12
2,54,12
2,55,12
2,56,12
2,57,12
2,58,12
2,59,12
2,60,12
2,61,12
2,62,12
2,63,12
2,64,12
2,65,12
2,66,12
2,67,12
2,68,12
2,69,12
2,70,12
2,71,12
2,72,12
2,73,12
2,74,12
2,75,12
2,76,12
2,77,12
2,78,12
2,79,12
2,80,12
2,81,12
2,82,12
2,83,12
2,84,12
2,85,12
2,86,12
2,87,12
2,88,12
2,89,12
2,90,12
2,91,12
2,92,12
2,93,12
2,94,12
2,95,12
2,96,12
2,97,12
2,98,12
2,99,12
2,100,12
2,101,12
2,102,12
2,103,12
2,104,12
2,105,12
2,106,12
2,107,12
2,108,12
2,109,12
2,110,12
2,111,12
2,112,12
2,113,12
2,114,12
2,115,12
2,116,12
2,117,12
2,118,12
2,119,12
2,120,12
2,121,12
2,122,12
2,123,12
2,124,12
2,125,12
2,126,12
2,127,12
2,128,12
2,129,12
2,130,12
2,131,12
2,132,12
2,133,12
2,134,12
2,135,12
2,136,12
2,137,12
2,138,12
2,139,12
2,140,12
2,141,12
2,142,12
2,143,12
2,144,12
2,145,12
2,146,12
2,147,12
2,148,12
2,149,12
2,150,12
2,151,12
2,152,12
2,153,12
2,154,12
2,155,12
2,156,12
2,157,12
2,158,12
2,159,12
2,160,12
2,161,12
2,162,12
2,163,12
2,164,12
2,165,12
2,166,12
2,167,12
2,168,12
2,169,12
2,170,12
2,171,12
2,172,12
2,173,12
2,174,12
2,175,12
2,176,12
2,177,12
2,178,12
2,179,12
2,183,12
2,3,13
2,6,13
2,9,13
2,10,13
2,14,13
2,15,13
2,16,13
2,17,13
2,18,13
2,19,13
2,20,13
2,21,13
2,22,13
2,23,13
2,24,13
2,25,13
2,26,13
2,27,13
2,28,13
2,29,13
2,30,13
2,31,13
2,32,13
2,33,13
2,34,13
2,35,13
2,36,13
2,37,13
2,38,13
2,39,13
2,40,13
2,41,13
2,42,13
2,43,13
2,44,13
2,45,13
2,46,13
2,47,13
2,48,13
2,49,13
2,50,13
2,51,13
2,52,13
2,53,13
2,54,13
2,55,13
2,56,13
2,57,13
2,58,13
2,59,13
2,60,13
2,61,13
2,62,13
2,63,13
2,64,13
2,65,13
2,66,13
2,67,13
2,68,13
2,69,13
2,70,13
2,71,13
2,72,13
2,73,13
2,74,13
2,75,13
2,76,13
2,77,13
2,78,13
2,79,13
2,80,13
2,81,13
2,82,13
2,83,13
2,84,13
2,85,13
2,86,13
2,87,13
2,88,13
2,89,13
2,90,13
2,91,13
2,92,13
2,93,13
2,94,13
2,95,13
2,96,13
2,97,13
2,98,13
2,99,13
2,100,13
2,101,13
2,102,13
2,103,13
2,104,13
2,105,13
2,106,13
2,107,13
2,108,13
2,109,13
2,110,13
2,111,13
2,112,13
2,113,13
2,114,13
2,115,13
2,116,13
2,117,13
2,118,13
2,119,13
2,120,13
2,121,13
2,122,13
2,123,13
2,124,13
2,125,13
2,126,13
2,127,13
2,128,13
2,129,13
2,130,13
2,131,13
2,132,13
2,133,13
2,134,13
2,135,13
2,136,13
2,137,13
2,138,13
2,139,13
2,140,13
2,141,13
2,142,13
2,143,13
2,144,13
2,145,13
2,146,13
2,147,13
2,148,13
2,149,13
2,150,13
2,151,13
2,152,13
2,153,13
2,154,13
2,155,13
2,156,13
2,157,13
2,158,13
2,159,13
2,160,13
2,161,13
2,162,13
2,163,13
2,164,13
2,165,13
2,166,13
2,167,13
2,168,13
2,169,13
2,170,13
2,171,13
2,172,13
2,173,13
2,174,13
2,176,13
2,177,13
2,178,13
2,179,13
2,181,13
2,183,13
2,185,13
2,7,14
2,8,14
2,9,14
2,10,14
2,13,14
2,14,14
2,15,14
2,16,14
2,17,14
2,18,14
2,19,14
2,20,14
2,21,14
2,22,14
2,23,14
2,24,14
2,25,14
2,26,14
2,27,14
2,28,14
2,29,14
2,30,14
2,31,14
2,32,14
2,33,14
2,34,14
2,35,14
2,36,14
2,37,14
2,38,14
2,39,14
2,40,14
2,41,14
2,42,14
2,43,14
2,44,14
2,45,14
2,46,14
2,47,14
2,48,14
2,49,14
2,50,14
2,51,14
2,52,14
2,53,14
2,54,14
2,55,14
2,56,14
2,57,14
2,58,14
2,59,14
2,60,14
2,61,14
2,62,14
2,63,14
2,64,14
2,65,14
2,66,14
2,67,14
2,68,14
2,69,14
2,70,14
2,71,14
2,72,14
2,73,14
2,74,14
2,75,14
2,76,14
2,77,14
2,78,14
2,79,14
2,80,14
2,81,14
2,82,14
2,83,14
2,84,14
2,85,14
2,87,14
2,88,14
2,89,14
2,90,14
2,91,14
2,92,14
2,93,14
2,94,14
2,95,14
2,96,14
2,97,14
2,98,14
2,99,14
2,100,14
2,101,14
2,102,14
2,103,14
2,104,14
2,105,14
2,106,14
2,107,14
2,108,14
2,109,14
2,110,14
2,111,14
2,112,14
2,113,14
2,114,14
2,115,14
2,116,14
2,117,14
2,118,14
2,119,14
2,120,14
2,121,14
2,122,14
2,123,14
2,124,14
2,125,14
2,126,14
2,127,14
2,128,14
2,129,14
2,130,14
2,131,14
2,132,14
2,133,14
2,134,14
2,135,14
2,136,14
2,137,14
2,138,14
2,139,14
2,140,14
2,141,14
2,142,14
2,143,14
